Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Rainfall_Category,Growing_Degree_Days,Temperature_Category,Pesticide_Category,Rainfall_Temp_Ratio,Yield_per_Pesticide
Angola,Maize,1991,4013,1010.0,79.0,24.02,High,14.02,Warm,Low,42.048293089092425,50.1625
Angola,Potatoes,1991,40000,1010.0,79.0,24.02,High,14.02,Warm,Low,42.048293089092425,500.0
Angola,"Rice, paddy",1991,10000,1010.0,79.0,24.02,High,14.02,Warm,Low,42.048293089092425,125.0
Angola,Sweet potatoes,1991,83001,1010.0,79.0,24.02,High,14.02,Warm,Low,42.048293089092425,1037.5125
Angola,Wheat,1991,8000,1010.0,79.0,24.02,High,14.02,Warm,Low,42.048293089092425,100.0
Angola,Cassava,1992,42295,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,1762.2916666666667
Angola,Maize,1992,3778,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,157.41666666666666
Angola,Potatoes,1992,40000,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,1666.6666666666667
Angola,"Rice, paddy",1992,9106,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,379.4166666666667
Angola,Sweet potatoes,1992,90000,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,3750.0
Angola,Wheat,1992,8000,1010.0,23.0,23.96,High,13.96,Warm,Low,42.15358931552588,333.3333333333333
Angola,Cassava,1993,42295,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,248.7941176470588
Angola,Maize,1993,2627,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,15.452941176470588
Angola,Potatoes,1993,70000,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,411.7647058823529
Angola,"Rice, paddy",1993,8000,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,47.05882352941177
Angola,Sweet potatoes,1993,88095,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,518.2058823529412
Angola,Wheat,1993,8876,1010.0,169.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,52.21176470588235
Angola,Cassava,1994,58596,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,2211.169811320755
Angola,Maize,1994,2463,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,92.94339622641509
Angola,Potatoes,1994,90000,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,3396.2264150943397
Angola,"Rice, paddy",1994,8750,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,330.188679245283
Angola,Sweet potatoes,1994,83192,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,3139.3207547169814
Angola,Wheat,1994,10000,1010.0,25.5,24.04,High,14.04,Warm,Low,42.01331114808652,377.35849056603774
Angola,Cassava,1995,51000,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,151.3353115727003
Angola,Maize,1995,3517,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,10.43620178041543
Angola,Potatoes,1995,76738,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,227.7091988130564
Angola,"Rice, paddy",1995,14615,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,43.367952522255194
Angola,Sweet potatoes,1995,81138,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,240.76557863501483
Angola,Wheat,1995,11855,1010.0,336.0,24.56,High,14.559999999999999,Warm,Low,41.123778501628664,35.17804154302671
Angola,Cassava,1996,48077,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,1172.6097560975609
Angola,Maize,1996,6993,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,170.5609756097561
Angola,Potatoes,1996,70000,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,1707.3170731707316
Angola,"Rice, paddy",1996,17500,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,426.8292682926829
Angola,Sweet potatoes,1996,85455,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,2084.268292682927
Angola,Wheat,1996,13738,1010.0,40.0,24.11,High,14.11,Warm,Low,41.89133139776027,335.0731707317073
Angola,Cassava,1997,44205,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,1078.1707317073171
Angola,Maize,1997,5959,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,145.34146341463415
Angola,Potatoes,1997,68571,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,1672.4634146341464
Angola,"Rice, paddy",1997,20000,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,487.8048780487805
Angola,Sweet potatoes,1997,78098,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,1904.8292682926829
Angola,Wheat,1997,15509,1010.0,40.0,24.06,High,14.059999999999999,Warm,Low,41.97838736492103,378.2682926829268
Angola,Cassava,1998,55728,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,1359.219512195122
Angola,Maize,1998,7396,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,180.390243902439
Angola,Potatoes,1998,62724,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,1529.8536585365853
Angola,"Rice, paddy",1998,20000,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,487.8048780487805
Angola,Sweet potatoes,1998,76256,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,1859.9024390243903
Angola,Wheat,1998,17143,1010.0,40.0,24.96,High,14.96,Warm,Low,40.46474358974359,418.1219512195122
Angola,Cassava,1999,59821,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,1459.0487804878048
Angola,Maize,1999,6361,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,155.14634146341464
Angola,Potatoes,1999,54597,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,1331.6341463414635
Angola,"Rice, paddy",1999,14235,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,347.1951219512195
Angola,Sweet potatoes,1999,82865,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,2021.0975609756097
Angola,Wheat,1999,17391,1010.0,40.0,24.37,High,14.370000000000001,Warm,Low,41.444398851046365,424.1707317073171
Angola,Cassava,2000,82992,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,2024.1951219512196
Angola,Maize,2000,5745,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,140.1219512195122
Angola,Potatoes,2000,29885,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,728.9024390243902
Angola,"Rice, paddy",2000,13454,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,328.1463414634146
Angola,Sorghum,2000,3333,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,81.29268292682927
Angola,Soybeans,2000,2333,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,56.90243902439025
Angola,Sweet potatoes,2000,34938,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,852.1463414634146
Angola,Wheat,2000,17023,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,415.1951219512195
Angola,Cassava,2001,94072,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,2294.439024390244
Angola,Maize,2001,5754,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,140.34146341463415
Angola,Potatoes,2001,42552,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,1037.8536585365853
Angola,"Rice, paddy",2001,13701,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,334.1707317073171
Angola,Sorghum,2001,3571,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,87.09756097560975
Angola,Soybeans,2001,2500,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,60.97560975609756
Angola,Sweet potatoes,2001,44458,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,1084.341463414634
Angola,Wheat,2001,16667,1010.0,40.0,24.43,High,14.43,Warm,Low,41.34261154318461,406.5121951219512
Angola,Cassava,2002,110071,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,2684.6585365853657
Angola,Maize,2002,6706,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,163.5609756097561
Angola,Potatoes,2002,42754,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,1042.780487804878
Angola,"Rice, paddy",2002,13198,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,321.9024390243902
Angola,Sorghum,2002,3400,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,82.92682926829268
Angola,Soybeans,2002,2857,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,69.6829268292683
Angola,Sweet potatoes,2002,42190,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,1029.0243902439024
Angola,Wheat,2002,15455,1010.0,40.0,24.79,High,14.79,Warm,Low,40.74223477208552,376.9512195121951
Angola,Cassava,2004,125605,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,3063.5365853658536
Angola,Maize,2004,5404,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,131.8048780487805
Angola,Potatoes,2004,20150,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,491.4634146341463
Angola,"Rice, paddy",2004,11584,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,282.5365853658537
Angola,Sorghum,2004,3333,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,81.29268292682927
Angola,Soybeans,2004,3600,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,87.8048780487805
Angola,Sweet potatoes,2004,45360,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,1106.341463414634
Angola,Wheat,2004,12442,1010.0,40.0,24.22,High,14.219999999999999,Warm,Low,41.70107349298101,303.4634146341463
Angola,Cassava,2005,117628,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,2868.9756097560976
Angola,Maize,2005,6736,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,164.29268292682926
Angola,Potatoes,2005,23646,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,576.7317073170732
Angola,"Rice, paddy",2005,6977,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,170.17073170731706
Angola,Sorghum,2005,3333,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,81.29268292682927
Angola,Soybeans,2005,3793,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,92.51219512195122
Angola,Sweet potatoes,2005,46159,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,1125.8292682926829
Angola,Wheat,2005,10946,1010.0,40.0,24.41,High,14.41,Warm,Low,41.37648504711184,266.9756097560976
Angola,Cassava,2006,117201,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,2858.560975609756
Angola,Maize,2006,4687,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,114.3170731707317
Angola,Potatoes,2006,52148,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,1271.9024390243903
Angola,"Rice, paddy",2006,4947,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,120.65853658536585
Angola,Sorghum,2006,4091,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,99.78048780487805
Angola,Soybeans,2006,4286,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,104.53658536585365
Angola,Sweet potatoes,2006,44240,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,1079.0243902439024
Angola,Wheat,2006,10000,1010.0,40.0,24.14,High,14.14,Warm,Low,41.83927091963546,243.90243902439025
Angola,Cassava,2007,115387,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,2814.317073170732
Angola,Maize,2007,5091,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,124.17073170731707
Angola,Potatoes,2007,62138,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,1515.560975609756
Angola,"Rice, paddy",2007,5143,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,125.4390243902439
Angola,Sorghum,2007,4031,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,98.3170731707317
Angola,Soybeans,2007,6883,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,167.8780487804878
Angola,Sweet potatoes,2007,58855,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,1435.4878048780488
Angola,Wheat,2007,10000,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,243.90243902439025
Angola,Cassava,2008,148084,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,3611.8048780487807
Angola,Maize,2008,7946,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,193.8048780487805
Angola,Potatoes,2008,85085,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,2075.243902439024
Angola,"Rice, paddy",2008,5084,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,124.0
Angola,Sorghum,2008,929,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,22.658536585365855
Angola,Soybeans,2008,8575,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,209.14634146341464
Angola,Sweet potatoes,2008,65437,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,1596.0243902439024
Angola,Wheat,2008,10000,1010.0,40.0,24.27,High,14.27,Warm,Low,41.61516275236918,243.90243902439025
Angola,Cassava,2009,151759,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,3701.439024390244
Angola,Maize,2009,6614,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,161.3170731707317
Angola,Potatoes,2009,86509,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,2109.9756097560976
Angola,"Rice, paddy",2009,6028,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,147.02439024390245
Angola,Sorghum,2009,2480,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,60.48780487804878
Angola,Soybeans,2009,4449,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,108.51219512195122
Angola,Sweet potatoes,2009,66475,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,1621.341463414634
Angola,Wheat,2009,10000,1010.0,40.0,24.33,High,14.329999999999998,Warm,Low,41.512535963830665,243.90243902439025
Angola,Cassava,2010,155782,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,3799.560975609756
Angola,Maize,2010,7200,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,175.609756097561
Angola,Potatoes,2010,87425,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,2132.317073170732
Angola,"Rice, paddy",2010,7403,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,180.5609756097561
Angola,Sorghum,2010,2814,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,68.63414634146342
Angola,Soybeans,2010,4446,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,108.4390243902439
Angola,Sweet potatoes,2010,63001,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,1536.6097560975609
Angola,Wheat,2010,10526,1010.0,40.0,24.44,High,14.440000000000001,Warm,Low,41.32569558101473,256.7317073170732
Angola,Cassava,2011,133649,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,3259.731707317073
Angola,Maize,2011,7376,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,179.90243902439025
Angola,Potatoes,2011,81366,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,1984.5365853658536
Angola,"Rice, paddy",2011,8914,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,217.41463414634146
Angola,Sorghum,2011,3320,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,80.97560975609755
Angola,Soybeans,2011,5294,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,129.1219512195122
Angola,Sweet potatoes,2011,65512,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,1597.8536585365853
Angola,Wheat,2011,10959,1010.0,40.0,24.15,High,14.149999999999999,Warm,Low,41.82194616977226,267.2926829268293
Angola,Cassava,2012,100073,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,2440.8048780487807
Angola,Maize,2012,7770,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,189.5121951219512
Angola,Potatoes,2012,69381,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,1692.219512195122
Angola,"Rice, paddy",2012,7703,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,187.8780487804878
Angola,Sorghum,2012,998,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,24.341463414634145
Angola,Soybeans,2012,1641,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,40.02439024390244
Angola,Sweet potatoes,2012,52954,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,1291.560975609756
Angola,Wheat,2012,11258,1010.0,40.0,24.24,High,14.239999999999998,Warm,Low,41.66666666666667,274.5853658536585
Angola,Cassava,2013,140517,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,3427.243902439024
Angola,Maize,2013,9467,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,230.90243902439025
Angola,Potatoes,2013,63303,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,1543.9756097560976
Angola,"Rice, paddy",2013,12744,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,310.8292682926829
Angola,Sorghum,2013,2415,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,58.90243902439025
Angola,Soybeans,2013,4405,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,107.4390243902439
Angola,Sweet potatoes,2013,73409,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,1790.4634146341464
Angola,Wheat,2013,9022,1010.0,40.0,24.55,High,14.55,Warm,Low,41.14052953156823,220.0487804878049
Argentina,Cassava,1990,100000,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,3.823068394693581
Argentina,Cassava,1990,100000,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,3.823068394693581
Argentina,Maize,1990,34608,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,1.3230875100355546
Argentina,Maize,1990,34608,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,1.3230875100355546
Argentina,Potatoes,1990,202747,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,7.751156478189395
Argentina,Potatoes,1990,202747,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,7.751156478189395
Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,1.4034101770080667
Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,1.4034101770080667
Argentina,Sorghum,1990,28116,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,1.0748939098520474
Argentina,Sorghum,1990,28116,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,1.0748939098520474
Argentina,Soybeans,1990,21566,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,0.8244829299996177
Argentina,Soybeans,1990,21566,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,0.8244829299996177
Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,5.0412509079787435
Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,5.0412509079787435
Argentina,Wheat,1990,18947,591.0,26156.0,17.46,Moderate,7.460000000000001,Moderate,High,33.84879725085911,0.7243567687425928
Argentina,Wheat,1990,18947,591.0,26156.0,17.67,Moderate,7.670000000000002,Moderate,High,33.44651952461799,0.7243567687425928
Argentina,Cassava,1991,100000,591.0,26156.0,17.64,Moderate,7.640000000000001,Moderate,High,33.50340136054422,3.823068394693581
Argentina,Cassava,1991,100000,591.0,26156.0,17.86,Moderate,7.859999999999999,Moderate,High,33.09070548712206,3.823068394693581
Argentina,Maize,1991,40444,591.0,26156.0,17.64,Moderate,7.640000000000001,Moderate,High,33.50340136054422,1.5462017815498719
Argentina,Maize,1991,40444,591.0,26156.0,17.86,Moderate,7.859999999999999,Moderate,High,33.09070548712206,1.5462017815498719
Argentina,Potatoes,1991,205692,591.0,26156.0,17.64,Moderate,7.640000000000001,Moderate,High,33.50340136054422,7.86374584241312
Argentina,Potatoes,1991,205692,591.0,26156.0,17.86,Moderate,7.859999999999999,Moderate,High,33.09070548712206,7.86374584241312
Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.64,Moderate,7.640000000000001,Moderate,High,33.50340136054422,1.5404671789578315
